Strain,estimate,estimate1,estimate2,.y.,group1,group2,n1,n2,statistic,p,df,conf.low,conf.high,method,alternative,p.adj,p.adj.signif
NT12143,5.1756,12.692,7.5164,AUC,0,200,3,3,5.919142241949294,0.004,3.9347212162819845,2.7319554066399214,7.6192445933600785,T-test,two.sided,0.0079568345323741,**
NT12143,0.5566666666666649,10.478933333333332,9.922266666666667,AUC,50,100,3,3,0.937280760711155,0.403,3.89008509957671,-1.1108488861300045,2.224182219463334,T-test,two.sided,0.4095418070444104,ns
NT12143,2.962533333333332,10.478933333333332,7.5164,AUC,50,200,3,3,3.895933446479801,0.026,3.2191299249271155,0.6331223025681549,5.291944364098509,T-test,two.sided,0.03330810810810811,*
NT12143,2.4058666666666673,9.922266666666667,7.5164,AUC,100,200,3,3,3.013162273631148,0.046,3.5552148908457397,0.07522436999828752,4.736508963335047,T-test,two.sided,0.054085046066619416,ns
NT12144,4.642966666666667,11.2317,6.588733333333333,AUC,0,50,3,3,5.34034550564936,0.025,2.2845873485782975,1.3150911609606553,7.970842172372679,T-test,two.sided,0.03222610722610723,*
NT12144,8.410666666666668,11.2317,2.8210333333333333,AUC,0,100,3,3,9.59323970555281,0.006,2.3556164909936164,5.134863099975508,11.686470233357827,T-test,two.sided,0.010406691061160482,*
NT12144,11.198533333333334,11.2317,0.03316666666666667,AUC,0,200,3,3,13.328278771417887,0.006,2.0029321413744046,7.588474671373491,14.808591995293176,T-test,two.sided,0.010406691061160482,*
NT12144,3.7676999999999996,6.588733333333333,2.8210333333333333,AUC,50,100,3,3,11.1753658167661,3.91e-4,3.95011392464174,2.8269594072526965,4.708440592747302,T-test,two.sided,0.0024249308411214954,**
NT12144,6.5555666666666665,6.588733333333333,0.03316666666666667,AUC,50,200,3,3,29.039041785522848,0.001,2.0409985676438973,5.602702547429545,7.508430785903787,T-test,two.sided,0.0031934552454282966,**
NT12144,2.7878666666666665,2.8210333333333333,0.03316666666666667,AUC,100,200,3,3,11.042746788408682,0.008,2.032715993795951,1.7181961346983594,3.857537198634973,T-test,two.sided,0.012885436893203882,*
NT12145,4.823833333333334,12.2367,7.412866666666667,AUC,0,50,3,3,7.567090390171383,0.002,3.6067616110876295,2.975154013323431,6.6725126533432375,T-test,two.sided,0.005077276205049732,**
NT12145,11.026900000000001,12.2367,1.2098,AUC,0,100,3,3,17.626748868059323,1.13e-4,3.6606421051120406,9.224635508824916,12.829164491175085,T-test,two.sided,0.0013390499999999998,**
NT12145,12.213333333333335,12.2367,0.023366666666666668,AUC,0,200,3,3,33.07317485634268,8.92e-4,2.0080292272941223,10.63051325134388,13.796153415322792,T-test,two.sided,0.0031934552454282966,**
NT12145,6.2030666666666665,7.412866666666667,1.2098,AUC,50,100,3,3,8.556727986849344,0.001,3.9967320355670872,4.189676824494054,8.216456508839277,T-test,two.sided,0.0031934552454282966,**
NT12145,7.3895,7.412866666666667,0.023366666666666668,AUC,50,200,3,3,14.206588651554103,0.005,2.004043049559194,5.155813652788319,9.623186347211682,T-test,two.sided,0.009226918798665183,**
NT12145,1.1864333333333332,1.2098,0.023366666666666668,AUC,100,200,3,3,2.3470757581710062,0.143,2.004281075224154,-0.9840871128395734,3.35695377950624,T-test,two.sided,0.15227021822849807,ns
NT12146,6.153433333333333,11.950433333333333,5.797,AUC,0,50,3,3,18.82030516197812,4.87e-5,3.980100809735491,5.2438620198423616,7.063004646824305,T-test,two.sided,8.595031914893618e-4,***
NT12146,9.984033333333333,11.950433333333333,1.9664000000000001,AUC,0,100,3,3,14.573045812085287,0.002,2.5449389679758543,7.565692214549153,12.402374452117513,T-test,two.sided,0.005077276205049732,**
NT12146,11.910366666666667,11.950433333333333,0.04006666666666667,AUC,0,200,3,3,49.61970888643838,3.72e-4,2.0269740349669028,10.8906474548029,12.930085878530434,T-test,two.sided,0.0023727189292543018,**
NT12146,3.8305999999999996,5.797,1.9664000000000001,AUC,50,100,3,3,5.63685123917068,0.018,2.4751824691717297,1.3838788553578025,6.277321144642197,T-test,two.sided,0.024577777777777775,*
NT12146,5.7569333333333335,5.797,0.04006666666666667,AUC,50,200,3,3,25.731115420064167,0.001,2.0310783960723056,4.80826100093845,6.705605665728217,T-test,two.sided,0.0031934552454282966,**
NT12146,1.9263333333333335,1.9664000000000001,0.04006666666666667,AUC,100,200,3,3,2.9992176771591263,0.095,2.003745827364434,-0.8322236875257154,4.684890354192382,T-test,two.sided,0.1037899242673691,ns
NT12147,5.6198,11.149666666666667,5.529866666666667,AUC,0,50,3,3,4.25999794280503,0.017,3.510095301893209,1.7464154208721687,9.493184579127831,T-test,two.sided,0.023443890274314216,*
NT12147,7.810366666666667,11.149666666666667,3.3392999999999997,AUC,0,100,3,3,7.878148205097705,0.001,3.9529146047724315,5.044830386444874,10.57590294688846,T-test,two.sided,0.0031934552454282966,**
NT12147,11.0695,11.149666666666667,0.08016666666666666,AUC,0,200,3,3,14.974807202421493,0.004,2.009983134234375,7.904034274447983,14.234965725552016,T-test,two.sided,0.0079568345323741,**
NT12147,2.190566666666667,5.529866666666667,3.3392999999999997,AUC,50,100,3,3,1.7141942869218088,0.177,3.291833089263121,-1.6797284102790404,6.060861743612375,T-test,two.sided,0.1862035510462904,ns
NT12147,5.4497,5.529866666666667,0.08016666666666666,AUC,50,200,3,3,4.98196188417679,0.038,2.0045527065188393,0.7533159053966016,10.146084094603399,T-test,two.sided,0.045882096069869,*
NT12147,3.259133333333333,3.3392999999999997,0.08016666666666666,AUC,100,200,3,3,4.9180330895142506,0.038,2.012429178623362,0.4246162302059881,6.0936504364606785,T-test,two.sided,0.045882096069869,*
NT12148,2.624199999999999,9.602766666666666,6.978566666666667,AUC,0,50,3,3,5.32484745155744,0.022,2.4183400312422574,0.819234938484389,4.429165061515609,T-test,two.sided,0.02890930693069307,*
NT12148,5.879766666666666,9.602766666666666,3.723,AUC,0,100,3,3,10.31653353679277,8.91e-4,3.5581796600946323,4.216784046409743,7.542749286923589,T-test,two.sided,0.0031934552454282966,**
NT12148,9.5657,9.602766666666666,0.037066666666666664,AUC,0,200,3,3,20.385570799269257,0.002,2.0098397306578035,7.5561712143626165,11.575228785637384,T-test,two.sided,0.005077276205049732,**
NT12148,3.2555666666666667,6.978566666666667,3.723,AUC,50,100,3,3,9.085007522116081,0.003,2.8422790549473818,2.0785032491773707,4.432630084155962,T-test,two.sided,0.006557312252964426,**
NT12148,6.9415,6.978566666666667,0.037066666666666664,AUC,50,200,3,3,45.02460936963771,3.68e-4,2.0929932172814425,6.305613062163072,7.577386937836928,T-test,two.sided,0.0023699999999999997,**
NT12148,3.6859333333333333,3.723,0.037066666666666664,AUC,100,200,3,3,11.336077414198202,0.007,2.0205471214095416,2.3004680930163737,5.071398573650293,T-test,two.sided,0.011589820359281437,*
NT12149,1.7322333333333324,8.436933333333332,6.7047,AUC,0,50,3,3,3.4612886013494952,0.031,3.5835486385936246,0.2766765039441886,3.187790162722476,T-test,two.sided,0.03868296352012034,*
NT12149,4.622166666666666,8.436933333333332,3.8147666666666664,AUC,0,100,3,3,8.050175855328987,0.001,3.998599486606427,3.0277959203833684,6.216537412949963,T-test,two.sided,0.0031934552454282966,**
NT12149,8.400633333333332,8.436933333333332,0.0363,AUC,0,200,3,3,20.479734673249954,0.002,2.0080416402331873,6.642473424100196,10.158793242566468,T-test,two.sided,0.005077276205049732,**
NT12149,2.8899333333333335,6.7047,3.8147666666666664,AUC,50,100,3,3,5.847031238643942,0.006,3.619451909299667,1.4588392598444813,4.321027406822186,T-test,two.sided,0.010406691061160482,*
NT12149,6.6684,6.7047,0.0363,AUC,50,200,3,3,23.163579900750932,0.002,2.016359990393531,5.439320771191305,7.897479228808696,T-test,two.sided,0.005077276205049732,**
NT12149,3.7784666666666666,3.8147666666666664,0.0363,AUC,100,200,3,3,9.385124569650397,0.011,2.0083483767195864,2.053093672016308,5.503839661317025,T-test,two.sided,0.016559891107078038,*
NT12150,9.390233333333333,13.246766666666666,3.8565333333333336,AUC,0,50,3,3,10.524111387500499,0.004,2.5632683586980045,6.256341346302292,12.524125320364375,T-test,two.sided,0.0079568345323741,**
NT12150,9.632033333333332,13.246766666666666,3.6147333333333336,AUC,0,100,3,3,8.860582488643125,0.001,3.877035632265722,6.5757263345183,12.688340332148364,T-test,two.sided,0.0031934552454282966,**
NT12150,13.197433333333333,13.246766666666666,0.04933333333333333,AUC,0,200,3,3,15.813655692128156,0.004,2.0023445595857012,9.610640651385161,16.784226015281508,T-test,two.sided,0.0079568345323741,**
NT12150,0.24180000000000001,3.8565333333333336,3.6147333333333336,AUC,50,100,3,3,0.31595695644370003,0.774,2.790493502710527,-2.300492117998743,2.784092117998743,T-test,two.sided,0.7761051677243881,ns
NT12150,3.8072000000000004,3.8565333333333336,0.04933333333333333,AUC,50,200,3,3,12.012249568565757,0.007,2.016312440941842,2.4540218663597138,5.160378133640286,T-test,two.sided,0.011589820359281437,*
NT12150,3.5654000000000003,3.6147333333333336,0.04933333333333333,AUC,100,200,3,3,5.11414556802605,0.036,2.003360588986436,0.5705607053584286,6.560239294641572,T-test,two.sided,0.0438019801980198,*
NT12151,5.049933333333333,12.419233333333333,7.3693,AUC,0,50,3,3,5.236488070255584,0.015,2.89139870660131,1.914609451357796,8.18525721530887,T-test,two.sided,0.02116971501488728,*
NT12151,8.533433333333333,12.419233333333333,3.8858,AUC,0,100,3,3,8.75114803065047,0.003,2.9834831009654366,5.420419448985506,11.64644721768116,T-test,two.sided,0.006557312252964426,**
NT12151,10.564933333333332,12.419233333333333,1.8543,AUC,0,200,3,3,9.929679663654822,9.54e-4,3.606665855118509,7.479366886655885,13.65049978001078,T-test,two.sided,0.0031934552454282966,**
NT12151,3.4835,7.3693,3.8858,AUC,50,100,3,3,5.688594557602821,0.005,3.987678313228807,1.781226454272542,5.185773545727458,T-test,two.sided,0.009226918798665183,**
NT12151,5.515,7.3693,1.8543,AUC,50,200,3,3,7.39504116431584,0.003,3.5337389358207996,3.3320824928291155,7.697917507170885,T-test,two.sided,0.006557312252964426,**
NT12151,2.0315000000000003,3.8858,1.8543,AUC,100,200,3,3,2.6743747857326925,0.061,3.641019316679427,-0.16212693016007132,4.225126930160071,T-test,two.sided,0.06926694045174538,ns
NT12152,5.8228,11.222766666666667,5.399966666666667,AUC,0,50,3,3,5.028145026092171,0.018,2.8002632710849427,1.9841266306066472,9.661473369393354,T-test,two.sided,0.024577777777777775,*
NT12152,7.551533333333333,11.222766666666667,3.6712333333333333,AUC,0,100,3,3,7.0603679669239785,0.016,2.12443593552775,3.198460856428291,11.904605810238376,T-test,two.sided,0.022249790444258174,*
NT12152,9.723666666666666,11.222766666666667,1.4991,AUC,0,200,3,3,9.053975252595754,0.009,2.158313130750687,5.412844690707829,14.034488642625504,T-test,two.sided,0.014099150141643058,*
NT12152,1.7287333333333335,5.399966666666667,3.6712333333333333,AUC,50,100,3,3,3.350734032936235,0.055,2.583591079945552,-0.07352787579030726,3.5309945424569738,T-test,two.sided,0.06323284823284823,ns
NT12152,3.9008666666666665,5.399966666666667,1.4991,AUC,50,200,3,3,7.43039734877317,0.007,2.7330197570878996,2.133885822292178,5.667847511041154,T-test,two.sided,0.011589820359281437,*
NT12152,2.172133333333333,3.6712333333333333,1.4991,AUC,100,200,3,3,7.751454226355813,0.002,3.943115188742693,1.3896638324912807,2.9546028341753856,T-test,two.sided,0.005077276205049732,**
NT12153,5.423733333333333,13.123666666666667,7.699933333333334,AUC,0,50,3,3,8.116718711615512,0.003,3.1816817602773777,3.3642402377157548,7.483226428950911,T-test,two.sided,0.006557312252964426,**
NT12153,8.694233333333333,13.123666666666667,4.429433333333333,AUC,0,100,3,3,14.56982831045933,0.003,2.232255783967518,6.366464986900487,11.022001679766179,T-test,two.sided,0.006557312252964426,**
NT12153,10.935966666666667,13.123666666666667,2.1877,AUC,0,200,3,3,11.828678134269241,3.74e-4,3.8268922126869693,8.32261262688649,13.549320706446842,T-test,two.sided,0.0023727189292543018,**
NT12153,3.270500000000001,7.699933333333334,4.429433333333333,AUC,50,100,3,3,9.08342327031517,0.004,2.6907229801251704,2.0464205050973034,4.494579494902698,T-test,two.sided,0.0079568345323741,**
NT12153,5.512233333333334,7.699933333333334,2.1877,AUC,50,200,3,3,6.954108172033083,0.007,2.8126010789620914,2.8918380364878793,8.13262863017879,T-test,two.sided,0.011589820359281437,*
NT12153,2.241733333333333,4.429433333333333,2.1877,AUC,100,200,3,3,3.056624250799018,0.084,2.1510840223714442,-0.7106801619739744,5.1941468286406405,T-test,two.sided,0.09231931103014243,ns
NT12154,1.5380666666666656,12.609466666666666,11.0714,AUC,0,50,3,3,2.334117143967981,0.109,2.7673718171534762,-0.6623477506638954,3.7384810839972267,T-test,two.sided,0.1181515844495263,ns
NT12154,2.468466666666666,12.609466666666666,10.141,AUC,0,100,3,3,3.196406197226267,0.035,3.8248641522986744,0.2850404922883453,4.651892841044987,T-test,two.sided,0.04274199484725801,*
NT12154,5.150733333333333,12.609466666666666,7.458733333333333,AUC,0,200,3,3,5.175267930579086,0.008,3.7299404433500376,2.3067298317184197,7.994736834948245,T-test,two.sided,0.012885436893203882,*
NT12154,0.9304000000000006,11.0714,10.141,AUC,50,100,3,3,1.6802938266936311,0.188,3.125515090958048,-0.7923961249843932,2.6531961249843943,T-test,two.sided,0.1967772870662461,ns
NT12154,3.6126666666666676,11.0714,7.458733333333333,AUC,50,200,3,3,4.31565620398835,0.034,2.4535648148368767,0.5793875801513028,6.6459457531820325,T-test,two.sided,0.041766753054424295,*
NT12154,2.682266666666667,10.141,7.458733333333333,AUC,100,200,3,3,2.887458808105629,0.056,3.309528188453238,-0.1235996323590415,5.488132965692376,T-test,two.sided,0.06409382545705415,ns
NT12155,1.364933333333333,7.080866666666666,5.715933333333333,AUC,0,50,3,3,3.088949496314607,0.068,2.5042651543558234,-0.21269854820492712,2.942565214871593,T-test,two.sided,0.07627586206896551,ns
NT12155,4.610533333333333,7.080866666666666,2.4703333333333335,AUC,0,100,3,3,3.99903581664416,0.037,2.585690882205565,0.585367333365392,8.635699333301273,T-test,two.sided,0.04490343818580834,*
NT12155,7.0154,7.080866666666666,0.06546666666666667,AUC,0,200,3,3,16.86101919803725,0.003,2.000897968137067,5.225955844974513,8.804844155025485,T-test,two.sided,0.006557312252964426,**
NT12155,3.2455999999999996,5.715933333333333,2.4703333333333335,AUC,50,100,3,3,2.98996570162609,0.092,2.0767018857854307,-1.2634430730792472,7.754643073079246,T-test,two.sided,0.10061173368490442,ns
NT12155,5.6504666666666665,5.715933333333333,0.06546666666666667,AUC,50,200,3,3,37.90953828782354,6.81e-4,2.0070079005037478,5.011291727321542,6.289641606011791,T-test,two.sided,0.0031934552454282966,**
NT12155,2.404866666666667,2.4703333333333335,0.06546666666666667,AUC,100,200,3,3,2.236561793528026,0.155,2.0001344296561263,-2.2212696408068693,7.031002974140203,T-test,two.sided,0.16420498084291188,ns
NT12156,4.784066666666667,12.202233333333334,7.418166666666667,AUC,0,50,3,3,3.630617594140726,0.043,2.704958117362384,0.3195323477811108,9.248600985552223,T-test,two.sided,0.05099142244460328,ns
NT12156,9.4634,12.202233333333334,2.7388333333333335,AUC,0,100,3,3,7.026400790372782,0.007,2.890573543801004,5.083898422167209,13.84290157783279,T-test,two.sided,0.011589820359281437,*
NT12156,12.167733333333334,12.202233333333334,0.0345,AUC,0,200,3,3,10.038408952632636,0.01,2.0009578741699547,6.95480348783327,17.380663178833398,T-test,two.sided,0.015354002776492364,*
NT12156,4.679333333333334,7.418166666666667,2.7388333333333335,AUC,50,100,3,3,5.978823034536987,0.004,3.9367713272623286,2.492511598009992,6.866155068656677,T-test,two.sided,0.0079568345323741,**
NT12156,7.383666666666667,7.418166666666667,0.0345,AUC,50,200,3,3,14.267887397918473,0.005,2.005260648946093,5.1626217530123295,9.604711580321005,T-test,two.sided,0.009226918798665183,**
NT12156,2.7043333333333335,2.7388333333333335,0.0345,AUC,100,200,3,3,4.601244972937883,0.044,2.00407724089374,0.1804183273379524,5.228248339328714,T-test,two.sided,0.052047058823529405,ns
NT12157,5.722833333333333,12.7274,7.004566666666666,AUC,0,50,3,3,9.7601182867639,9.01e-4,3.697826274654655,4.041036726480515,7.404629940186152,T-test,two.sided,0.0031934552454282966,**
NT12157,10.6322,12.7274,2.0952,AUC,0,100,3,3,11.955352969555403,7.32e-4,3.3486482277681495,7.96158451246225,13.30281548753775,T-test,two.sided,0.0031934552454282966,**
NT12157,12.683833333333332,12.7274,0.04356666666666667,AUC,0,200,3,3,26.974576520843495,0.001,2.0010655760182705,10.661696279139703,14.705970387526964,T-test,two.sided,0.0031934552454282966,**
NT12157,4.909366666666666,7.004566666666666,2.0952,AUC,50,100,3,3,5.898996749605799,0.012,2.8234883396051367,2.164636779499234,7.654096553834098,T-test,two.sided,0.017727515583259128,*
NT12157,6.960999999999999,7.004566666666666,0.04356666666666667,AUC,50,200,3,3,19.862556445520436,0.003,2.0019186500068615,5.454483212718764,8.467516787281234,T-test,two.sided,0.006557312252964426,**
NT12157,2.0516333333333336,2.0952,0.04356666666666667,AUC,100,200,3,3,2.7176549242443593,0.113,2.000413327757699,-1.195915885029223,5.29918255169589,T-test,two.sided,0.12204882812500001,ns
NT12158,4.576066666666667,8.581666666666667,4.0056,AUC,0,50,3,3,0.9652975066675452,0.409,2.828648827282386,-11.040989709880177,20.193123043213507,T-test,two.sided,0.4155119412124923,ns
NT12158,6.687466666666667,8.581666666666667,1.8941999999999999,AUC,0,100,3,3,1.5200911169680564,0.257,2.1917365331726613,-10.739971889833186,24.11490522316652,T-test,two.sided,0.2640018575851393,ns
NT12158,8.544166666666667,8.581666666666667,0.0375,AUC,0,200,3,3,1.9882193723852604,0.185,2.0000611681901144,-9.945495561266485,27.033828894599818,T-test,two.sided,0.1939431279620853,ns
NT12158,2.1114000000000006,4.0056,1.8941999999999999,AUC,50,100,3,3,0.9545161670699659,0.414,2.8445544745009275,-5.150917284242485,9.373717284242487,T-test,two.sided,0.4200770642201835,ns
NT12158,3.9681,4.0056,0.0375,AUC,50,200,3,3,1.9825599441690793,0.186,2.0002819991911345,-4.642509706863882,12.578709706863881,T-test,two.sided,0.19486832964951056,ns
NT12158,1.8566999999999998,1.8941999999999999,0.0375,AUC,100,200,3,3,1.9708221759719067,0.187,2.001273149431047,-2.1943337135030423,5.907733713503041,T-test,two.sided,0.19579236352161566,ns
NT12159,4.819733333333333,11.573833333333333,6.7541,AUC,0,50,3,3,3.67423168840665,0.059,2.1661298643654296,-0.4291621797231006,10.068628846389768,T-test,two.sided,0.06722596153846153,ns
